ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AmtTotal,%Wine_Share,Wine_Spend,Age,Purchase_Vol,Num_Children,Parent,Parent2,Loyalitas_Bulan,Education2,cluster,pca_x,pca_y
10562,1946,Postgraduate,Married,66835.0,0,0,2013-09-28,620,6,4,13,1033,60.0,620,68,23,0,No,0,15.1,2.0,0,1.6435307094902287,-0.45303113926348887
10796,1984,Postgraduate,Married,30477.0,1,0,2014-01-22,47,1,1,3,66,71.2,47,30,5,1,Yes,1,11.3,2.0,1,-0.8599364523241376,-1.2625950917222646
2563,1961,Undergraduate,Married,28249.0,0,0,2014-06-15,1,2,0,3,43,2.3,1,53,5,0,No,0,6.5,0.0,1,-2.351029401771106,-0.47851392898684975
3518,1983,Graduate,Married,25271.0,1,0,2012-05-12,10,1,1,2,50,20.0,10,31,4,1,Yes,1,31.6,1.0,1,-1.4962534444106854,2.1311260170952426
5823,1970,Postgraduate,Single,32303.0,0,1,2014-08-03,35,1,0,4,39,89.7,35,44,5,1,Yes,1,4.9,2.0,1,-0.687406900267284,-2.3800931026893575
3934,1966,Graduate,Married,61286.0,0,1,2013-02-08,356,7,1,8,608,58.6,356,48,16,1,Yes,1,22.7,1.0,0,0.6965051390560578,0.420935547157695
6982,1976,Graduate,Married,74068.0,0,0,2013-03-19,783,4,10,9,1581,49.5,783,38,23,0,No,0,21.4,1.0,0,1.9093512484120494,0.4844965297340748
6431,1964,Postgraduate,Married,45759.0,1,1,2013-02-23,42,2,0,3,68,61.8,42,50,5,2,Yes,1,22.2,2.0,1,-0.7890310961282931,0.21010358272050986
9733,1978,Undergraduate,Together,24882.0,1,0,2012-09-09,1,1,1,2,80,1.2,1,36,4,1,Yes,1,27.7,0.0,1,-1.9572151089445928,2.0386162645931494
5602,1989,Postgraduate,Together,66973.0,0,0,2013-05-17,466,8,7,12,1282,36.3,466,25,27,0,No,0,19.5,2.0,0,1.344405175259744,0.5838039444490079
1324,1988,Graduate,Married,38872.0,1,0,2013-05-30,23,3,0,3,91,25.3,23,26,6,1,Yes,1,19.1,1.0,1,-1.4972905093436333,0.5695016858441702
326,1973,Graduate,Married,51148.0,1,1,2013-02-18,235,5,1,6,315,74.6,235,41,12,2,Yes,1,22.4,1.0,0,0.4180635037008047,0.04057749380975579
7224,1977,Graduate,Married,31353.0,1,1,2013-12-29,10,1,1,2,31,32.3,10,37,4,2,Yes,1,12.1,1.0,1,-1.7248690907399662,-0.41447077009776195
6999,1980,Postgraduate,Married,69661.0,0,0,2014-05-13,656,7,3,12,834,78.7,656,34,22,0,No,0,7.6,2.0,0,1.8020008694094396,-1.7184706150626745
9938,1954,Graduate,Married,80067.0,0,0,2013-09-19,519,4,6,6,1600,32.4,519,60,16,0,No,0,15.4,1.0,0,0.34849283345181703,0.05803929712761208
6422,1954,Graduate,Married,86718.0,0,0,2013-01-17,344,5,6,5,1270,27.1,344,60,16,0,No,0,23.4,1.0,0,0.1003073702836159,1.1208470559852404
3182,1973,Postgraduate,Single,46854.0,1,1,2014-03-31,96,5,1,3,263,36.5,96,41,9,2,Yes,1,9.0,2.0,1,-1.131398219676456,-0.8181806228997256
7300,1952,Graduate,Divorced,69142.0,0,1,2014-06-29,448,8,1,7,535,83.7,448,62,16,1,Yes,1,6.1,1.0,0,0.952969157695387,-2.0393753801644463
10424,1968,Graduate,Single,75922.0,0,0,2013-09-12,265,4,4,9,1295,20.5,265,46,17,0,No,0,15.6,1.0,1,-0.2745602520990498,0.34437285033235554
8727,1978,Graduate,Divorced,63693.0,0,1,2013-10-14,587,11,6,9,1150,51.0,587,36,26,1,Yes,1,14.6,1.0,0,1.652983687868065,-0.30260762503776506
2798,1977,Postgraduate,Together,102160.0,0,0,2012-02-11,763,7,9,10,1240,61.5,763,37,26,0,No,0,34.6,2.0,0,2.6592341720960064,1.8424764262152122
1030,1965,Postgraduate,Single,40637.0,1,1,2013-07-17,22,1,0,3,38,57.9,22,49,4,2,Yes,1,17.5,2.0,1,-1.095566006561902,-0.27791748946466016
624,1984,Postgraduate,Single,18890.0,0,0,2012-10-11,6,0,1,2,35,17.1,6,30,3,0,No,0,26.6,2.0,1,-1.7602993613498763,1.586846837397797
5176,1988,Graduate,Together,29604.0,1,0,2013-08-12,7,1,0,3,53,13.2,7,26,4,1,Yes,1,16.6,1.0,1,-1.9822385074087563,0.49133521735048274
5552,1963,Postgraduate,Divorced,48721.0,1,1,2013-05-13,81,4,2,5,293,27.6,81,51,11,2,Yes,1,19.6,2.0,1,-0.9086305667311874,0.6306537825871027
868,1966,Graduate,Married,44794.0,0,1,2014-08-06,54,2,0,3,65,83.1,54,48,5,1,Yes,1,4.8,1.0,1,-0.7766702857712624,-2.264260812524855
380,1954,Graduate,Divorced,64497.0,0,1,2012-10-09,1170,11,4,9,1804,64.9,1170,60,24,1,Yes,1,26.7,1.0,0,3.1524442965270842,0.790162372824317
2677,1956,Graduate,Together,46097.0,0,1,2013-03-31,72,3,1,6,241,29.9,72,58,10,1,Yes,1,21.0,1.0,1,-0.9344033122880298,0.741533439867045
6521,1954,Graduate,Together,77972.0,0,0,2014-03-18,613,4,6,9,1101,55.7,613,60,19,0,No,0,9.5,1.0,0,1.0801344732632387,-1.0715234673021792
6927,1968,Postgraduate,Married,44377.0,1,1,2012-05-10,224,5,1,5,264,84.8,224,46,11,2,Yes,1,31.7,2.0,0,0.7221710326283437,0.9308690181891424
2877,1974,Postgraduate,Together,46014.0,1,1,2013-01-21,410,7,1,8,541,75.8,410,40,16,2,Yes,1,23.3,2.0,0,1.1365906328540876,0.15120505258023023
0,1985,Graduate,Married,70951.0,0,0,2013-04-05,239,3,4,9,1198,19.9,239,29,16,0,No,0,20.9,1.0,1,-0.2956038282012928,0.9742905881499456
1584,1977,Graduate,Married,41443.0,1,0,2014-01-04,171,8,1,5,482,35.5,171,37,14,1,Yes,1,11.9,1.0,1,-0.5152710054480442,-0.4100921289630252
6274,1948,Postgraduate,Married,83790.0,0,0,2013-11-15,1076,8,10,6,1615,66.6,1076,66,24,0,No,0,13.5,2.0,0,2.692537750430104,-0.796133083998057
1377,1954,Postgraduate,Widow,44551.0,0,1,2013-08-31,182,4,1,5,285,63.9,182,60,10,1,Yes,1,16.0,2.0,1,-0.20374537706132195,-0.5231181624297087
454,1980,Graduate,Together,69508.0,1,0,2012-11-14,824,11,4,11,1135,72.6,824,34,26,1,Yes,1,25.5,1.0,0,2.770410159085763,0.5449682827457638
2075,1969,Graduate,Married,72460.0,0,0,2013-11-14,377,3,5,7,1047,36.0,377,45,15,0,No,0,13.5,1.0,1,0.013112806783927898,-0.23632921988022645
4785,1970,Postgraduate,Together,77622.0,0,2,2014-04-14,520,6,3,11,714,72.8,520,44,20,2,Yes,1,8.6,2.0,0,1.2842017799673402,-1.4949640166221327
9076,1980,Postgraduate,Married,30732.0,1,0,2013-05-01,155,4,1,4,185,83.8,155,34,9,1,Yes,1,20.0,2.0,1,0.12636771976482505,-0.44783537640721555
7079,1962,Graduate,Divorced,63887.0,0,1,2012-08-09,897,9,6,12,1245,72.0,897,52,27,1,Yes,1,28.7,1.0,0,3.0595619194571904,0.9396320789902881
4653,1978,Graduate,Together,42011.0,1,0,2013-03-26,131,3,1,4,189,69.3,131,36,8,1,Yes,1,21.2,1.0,1,-0.24743944927632647,-0.030776440593910402
7375,1976,Graduate,Together,51369.0,0,1,2012-10-25,297,8,2,4,576,51.6,297,38,14,1,Yes,1,26.2,1.0,0,0.36532095153319905,0.9555330334934695
709,1952,Graduate,Divorced,51537.0,0,1,2012-09-12,787,2,2,11,1103,71.4,787,62,15,1,Yes,1,27.6,1.0,0,1.7974806517620612,0.7061843755273502
460,1972,Postgraduate,Married,79930.0,0,0,2012-08-08,792,3,5,8,1753,45.2,792,42,16,0,No,0,28.7,2.0,0,1.4270633623158413,1.35868461994411
3726,1986,Postgraduate,Together,34320.0,1,0,2014-02-16,4,1,0,2,17,23.5,4,28,3,1,Yes,1,10.4,2.0,1,-2.0255453435913893,-0.4531007443344843
6798,1966,Graduate,Single,37070.0,1,1,2013-03-20,231,5,1,8,433,53.3,231,48,14,2,Yes,1,21.4,1.0,0,0.15701543386392472,0.3599879033586629
1606,1971,Graduate,Together,38590.0,1,0,2013-05-15,3,1,0,2,22,13.6,3,43,3,1,Yes,1,19.5,1.0,1,-1.9986423031160607,0.8163048328448751
9617,1951,Graduate,Single,15033.0,0,0,2014-04-16,0,1,0,3,19,0.0,0,63,4,0,No,0,8.5,1.0,1,-2.43336078500914,-0.20733790410268563
3233,1965,Postgraduate,Married,62745.0,0,1,2013-03-23,562,7,8,11,1117,50.3,562,49,26,1,Yes,1,21.3,2.0,0,1.7493529861039232,0.5049778969436397
2936,1982,Postgraduate,Together,23661.0,1,0,2013-04-12,18,1,0,3,23,78.3,18,32,4,1,Yes,1,20.6,2.0,1,-0.648533613910617,-0.3102693741740289
9449,1958,Postgraduate,Single,79761.0,0,1,2013-04-10,415,5,2,11,605,68.6,415,56,18,1,Yes,1,20.7,2.0,0,1.1191301256138328,0.004953433717804191
7297,1973,Graduate,Single,7500.0,1,0,2013-12-26,5,3,1,3,57,8.8,5,41,7,1,Yes,1,12.2,1.0,1,-1.9187199832583453,0.08838350927153299
313,1968,Graduate,Widow,73455.0,0,0,2013-10-28,901,6,5,10,2088,43.2,901,46,21,0,No,0,14.1,1.0,0,1.6782327262574184,-0.2848466191782376
9940,1958,Graduate,Together,64961.0,0,1,2012-12-23,382,6,4,4,1009,37.9,382,56,14,1,Yes,1,24.2,1.0,0,0.2256530103678194,0.980588776176114
10735,1971,Graduate,Single,22804.0,1,0,2013-07-31,14,2,0,2,26,53.8,14,43,4,1,Yes,1,17.0,1.0,1,-1.1994809295690105,-0.25619285634241123
9529,1990,Graduate,Married,73687.0,0,0,2013-11-28,559,3,9,9,1627,34.4,559,24,21,0,No,0,13.1,1.0,0,0.8309703644949484,-0.20452143831539352
6439,1958,Graduate,Married,61074.0,0,1,2012-08-17,789,11,5,8,1102,71.6,789,56,24,1,Yes,1,28.4,1.0,0,2.5836506793162095,0.8894132633145057
7411,1964,Postgraduate,Married,31686.0,1,1,2014-05-06,11,1,0,3,17,64.7,11,50,4,2,Yes,1,7.9,2.0,1,-1.2153762966235981,-1.5448532857244635
2176,1972,Graduate,Married,80134.0,1,0,2013-05-20,1218,5,3,6,1690,72.1,1218,42,14,1,Yes,1,19.4,1.0,0,2.3637643723868584,-0.32031681973690557
9265,1953,Graduate,Married,75027.0,0,1,2013-09-01,925,9,4,6,1390,66.5,925,61,19,1,Yes,1,16.0,1.0,0,2.036428480611311,-0.5385426684526013
8867,1988,Postgraduate,Married,67546.0,0,0,2012-08-31,864,4,10,5,2126,40.6,864,26,19,0,No,0,28.0,2.0,0,1.7164948870156214,1.3912923685543133
8932,1969,Postgraduate,Together,65176.0,0,1,2012-10-29,960,9,6,6,1531,62.7,960,45,21,1,Yes,1,26.1,2.0,0,2.43923172693613,0.7475616790009294
10236,1975,Postgraduate,Single,31160.0,1,0,2013-09-16,16,2,0,3,64,25.0,16,39,5,1,Yes,1,15.5,2.0,1,-1.6855158280647655,0.140074176874317
6340,1985,Graduate,Single,29938.0,1,0,2013-10-27,3,1,0,3,26,11.5,3,29,4,1,Yes,1,14.1,1.0,1,-2.08058608570144,0.22939250270032338
10089,1974,Graduate,Divorced,102692.0,0,0,2013-05-04,168,6,9,13,1112,15.1,168,40,28,0,No,0,19.9,1.0,0,0.46721388377209533,1.0791096750658622
10992,1967,Graduate,Together,75702.0,1,1,2012-08-29,650,4,6,11,1148,56.6,650,47,21,2,Yes,1,28.1,1.0,0,1.7747533045965855,1.1272089453849057
5304,1974,Postgraduate,Single,30899.0,1,0,2012-10-13,24,1,0,3,33,72.7,24,40,4,1,Yes,1,26.6,2.0,1,-0.6006044879821131,0.5080434157271689
309,1961,Postgraduate,Together,63342.0,0,1,2012-10-16,918,8,3,5,1101,83.4,918,53,16,1,Yes,1,26.5,2.0,0,2.333040881491313,0.3416032269588845
3406,1964,Graduate,Single,45989.0,0,1,2012-10-22,138,3,2,7,322,42.9,138,50,12,1,Yes,1,26.3,1.0,1,-0.2703793821506728,1.1292072369186983
2661,1964,Graduate,Single,18701.0,1,1,2013-04-06,12,2,0,4,44,27.3,12,50,6,2,Yes,1,20.8,1.0,1,-1.4410566027538898,0.7321692648849079
3153,1957,Postgraduate,Single,40737.0,2,1,2013-08-12,11,1,0,2,17,64.7,11,57,3,3,Yes,1,16.6,2.0,1,-1.0950892327263988,-0.5267864846425991
10264,1979,Graduate,Divorced,15287.0,1,0,2012-10-10,1,1,1,2,31,3.2,1,35,4,1,Yes,1,26.7,1.0,1,-1.943312893788562,1.8812861766550344
1184,1968,Postgraduate,Divorced,69674.0,0,2,2013-05-22,554,10,2,10,845,65.6,554,46,22,2,Yes,1,19.3,2.0,0,1.6355621824980662,-0.07134526119346318
4200,1970,Postgraduate,Married,44159.0,1,0,2014-06-17,167,4,1,6,275,60.7,167,44,11,1,Yes,1,6.5,2.0,1,-0.4316510170266895,-1.5719885730310759
9396,1978,Postgraduate,Married,37717.0,1,0,2012-11-23,9,1,0,2,25,36.0,9,36,3,1,Yes,1,25.2,2.0,1,-1.4337326898958191,1.0513843635464195
2387,1952,Postgraduate,Together,43776.0,1,1,2013-03-02,177,5,2,4,275,64.4,177,62,11,2,Yes,1,22.0,2.0,1,0.021569019470546694,0.18701041464644547
6690,1966,Postgraduate,Married,38179.0,1,1,2013-03-14,38,3,1,3,90,42.2,38,48,7,2,Yes,1,21.6,2.0,1,-1.0088508346238512,0.5435377945232928
1225,1963,Graduate,Married,80124.0,0,0,2014-06-26,483,3,7,8,1495,32.3,483,51,18,0,No,0,6.2,1.0,0,0.2296141169835375,-1.0040932938982101
9703,1970,Postgraduate,Married,38097.0,1,1,2012-10-15,77,3,2,2,184,41.8,77,44,7,2,Yes,1,26.5,2.0,1,-0.8258910994280213,1.1275529702186124
291,1970,Graduate,Married,72940.0,0,0,2013-06-19,182,3,3,6,981,18.6,182,44,12,0,No,0,18.4,1.0,1,-0.8262627806256466,0.6673947476419613
4557,1970,Graduate,Together,22070.0,1,0,2013-04-10,10,2,2,2,67,14.9,10,44,6,1,Yes,1,20.7,1.0,1,-1.6793380437234844,0.9630879704977303
2379,1953,Graduate,Single,69267.0,0,0,2012-09-22,778,3,4,5,1635,47.6,778,61,12,0,No,0,27.3,1.0,0,1.0743956718557597,1.1061127060906724
5726,1983,Postgraduate,Single,31788.0,1,0,2014-03-20,16,3,0,4,60,26.7,16,31,7,1,Yes,1,9.4,2.0,1,-1.6283937939580153,-0.593617455584433
3066,1975,Postgraduate,Together,61905.0,0,1,2014-04-02,167,4,2,4,231,72.3,167,39,10,1,Yes,1,9.0,2.0,1,-0.24014276873129384,-1.5137176826306853
6336,1960,Graduate,Married,29315.0,1,1,2014-06-04,13,2,0,4,48,27.1,13,54,6,2,Yes,1,6.9,1.0,1,-1.769928043621697,-0.9070238589770047
10967,1963,Graduate,Divorced,33378.0,1,1,2013-06-02,33,2,0,4,99,33.3,33,51,6,2,Yes,1,19.0,1.0,1,-1.3306478956764969,0.4004038879210445
2304,1963,Postgraduate,Together,66313.0,0,1,2013-09-16,625,6,3,12,770,81.2,625,51,21,1,Yes,1,15.5,2.0,0,1.8905167187559737,-0.8414844306976161
3445,1956,Graduate,Single,60714.0,0,0,2013-01-17,216,7,4,10,957,22.6,216,58,21,0,No,0,23.4,1.0,0,0.19151343252941874,1.2702703003860683
7828,1981,Postgraduate,Together,77882.0,0,0,2014-04-30,68,3,3,5,818,8.3,68,33,11,0,No,0,8.0,2.0,1,-1.56783261079216,-0.3619328446927037
3762,1986,Postgraduate,Single,69867.0,0,0,2013-02-04,196,3,5,8,925,21.2,196,28,16,0,No,0,22.8,2.0,1,-0.30942917905722633,1.1767607004557143
4391,1968,Postgraduate,Divorced,63841.0,0,1,2013-04-21,635,9,3,9,908,69.9,635,46,21,1,Yes,1,20.3,2.0,0,1.8112394520243682,-0.0538135126227717
4669,1981,Undergraduate,Married,24480.0,1,0,2013-11-02,4,3,0,4,102,3.9,4,33,7,1,Yes,1,13.9,0.0,1,-1.9723542828510265,0.38526670876061425
10144,1976,Graduate,Together,51369.0,0,1,2012-10-25,297,8,2,4,576,51.6,297,38,14,1,Yes,1,26.2,1.0,0,0.36532095153319905,0.9555330334934695
8652,1946,Graduate,Together,37760.0,0,0,2012-08-31,84,4,1,6,317,26.5,84,68,11,0,No,0,28.0,1.0,1,-0.7257918785908306,1.6448514877966698
1672,1974,Postgraduate,Together,65640.0,0,1,2014-01-03,204,5,1,8,461,44.3,204,40,14,1,Yes,1,11.9,2.0,1,-0.2869818484756883,-0.584793746814556
8962,1975,Postgraduate,Married,44319.0,1,1,2014-04-17,26,2,0,3,37,70.3,26,39,5,2,Yes,1,8.5,2.0,1,-0.9831292862259131,-1.574338617282682
9974,1974,Graduate,Married,30631.0,1,0,2013-12-07,15,3,1,2,70,21.4,15,40,6,1,Yes,1,12.8,1.0,1,-1.733931415806791,-0.09826664895319849
10983,1952,Graduate,Together,75278.0,0,0,2013-01-29,304,6,3,13,930,32.7,304,62,22,0,No,0,23.0,1.0,0,0.6251231226056086,1.028917600341503
8148,1956,Postgraduate,Together,50898.0,1,1,2013-08-01,285,6,2,12,859,33.2,285,58,20,2,Yes,1,17.0,2.0,0,0.2878597144153937,0.2907727130449358
10102,1966,Graduate,Widow,79946.0,0,0,2014-12-05,395,5,11,5,1478,26.7,395,48,21,0,No,0,0.9,1.0,0,0.08377528276370946,-1.4833207208499273
4697,1949,Postgraduate,Divorced,35416.0,0,0,2013-06-13,248,7,1,5,390,63.6,248,65,13,0,No,0,18.6,2.0,0,0.23224780519270846,-0.18409835771211772
7254,1969,Graduate,Together,38361.0,1,0,2013-12-27,39,3,1,3,137,28.5,39,45,7,1,Yes,1,12.1,1.0,1,-1.486855750897215,-0.31145546451873835
4543,1980,Graduate,Married,82497.0,0,0,2012-10-31,777,2,7,9,1919,40.5,777,34,18,0,No,0,26.0,1.0,0,1.415499088898861,1.153246622829489
4927,1971,Graduate,Together,16626.0,2,0,2014-01-15,8,3,0,3,68,11.8,8,43,6,2,Yes,1,11.5,1.0,1,-1.9576789407304922,-0.06358381492621348
10451,1965,Graduate,Together,29672.0,1,1,2013-12-03,9,0,0,3,25,36.0,9,49,3,2,Yes,1,12.9,1.0,1,-1.7231413427293851,-0.4025187061461088
2926,1952,Postgraduate,Together,55951.0,0,1,2012-08-23,1241,3,6,11,1374,90.3,1241,62,20,1,Yes,1,28.3,2.0,0,3.4646201702232258,0.43569085037290056
9738,1986,Postgraduate,Together,42386.0,1,0,2013-01-13,65,3,0,3,100,65.0,65,28,6,1,Yes,1,23.6,2.0,1,-0.5674623803431219,0.3215160741159108
7119,1982,Graduate,Single,68627.0,0,0,2013-12-01,395,2,3,6,825,47.9,395,32,11,0,No,0,13.0,1.0,1,-0.07891550632567955,-0.5708367951207981
3924,1965,Postgraduate,Divorced,57912.0,0,1,2014-03-17,801,8,3,12,916,87.4,801,49,23,1,Yes,1,9.5,2.0,0,2.373364855859267,-1.6649619347523699
5827,1958,Graduate,Divorced,35246.0,1,1,2014-04-16,36,3,1,3,62,58.1,36,56,7,2,Yes,1,8.5,1.0,1,-1.0233573985536084,-1.3158302173470384
10812,1978,Postgraduate,Married,46377.0,1,0,2014-01-03,37,2,1,3,90,41.1,37,36,6,1,Yes,1,11.9,2.0,1,-1.3440145510814845,-0.5917431011267182
1717,1988,Graduate,Single,39747.0,1,0,2014-04-13,80,5,1,4,273,29.3,80,26,10,1,Yes,1,8.6,1.0,1,-1.221978266093682,-0.7130688860161674
9491,1984,Graduate,Together,23976.0,1,0,2013-12-27,14,3,1,3,66,21.2,14,30,7,1,Yes,1,12.1,1.0,1,-1.6716553503458245,-0.1667156683517406
9274,1961,Postgraduate,Married,80950.0,0,0,2013-03-28,525,6,7,9,1213,43.3,525,53,22,0,No,0,21.1,2.0,0,1.2046717508668194,0.5799186763494456
6609,1966,Graduate,Widow,27038.0,0,0,2012-09-18,1,3,0,3,107,0.9,1,48,6,0,No,0,27.4,1.0,1,-1.8010553279124817,2.0296315277574033
6963,1947,Graduate,Single,77457.0,0,0,2014-05-03,675,2,5,10,1157,58.3,675,67,17,0,No,0,8.0,1.0,0,1.0441424963437103,-1.3250814426066861
4440,1964,Postgraduate,Married,64100.0,0,1,2013-10-09,509,8,3,6,546,93.2,509,50,17,1,Yes,1,14.7,2.0,0,1.5350827730972083,-1.2030766133791917
1379,1992,Postgraduate,Together,42670.0,0,0,2013-04-27,154,4,2,4,241,63.9,154,22,10,0,No,0,20.1,2.0,1,-0.1612319209020698,-0.03632471910454438
10032,1976,Graduate,Divorced,12571.0,1,0,2014-01-18,3,3,1,3,53,5.7,3,38,7,1,Yes,1,11.4,1.0,1,-1.9994159466229176,0.0546211372961451
2826,1967,Graduate,Married,22574.0,2,1,2013-10-28,25,2,0,3,37,67.6,25,47,5,3,Yes,1,14.1,1.0,1,-0.9038253553121774,-0.8595010065204342
6320,1976,Postgraduate,Single,70893.0,0,0,2013-06-02,768,6,6,10,1508,50.9,768,38,22,0,No,0,19.0,2.0,0,1.7657615609642985,0.16427250623062337
3050,1966,Graduate,Married,54198.0,1,1,2013-12-17,185,3,1,6,235,78.7,185,48,10,2,Yes,1,12.5,1.0,1,-0.003324255559997884,-1.2265984876521776
231,1956,Postgraduate,Together,28839.0,1,1,2014-11-03,24,2,0,3,32,75.0,24,58,5,2,Yes,1,1.9,2.0,1,-1.0543120121391822,-2.446274985258653
2392,1972,Graduate,Married,40321.0,1,1,2013-07-29,44,3,0,3,102,43.1,44,42,6,2,Yes,1,17.1,1.0,1,-1.1707425278740053,-0.01675125082876484
9478,1985,Graduate,Single,66503.0,1,0,2012-08-14,91,4,3,6,401,22.7,91,29,13,1,Yes,1,28.5,1.0,1,-0.6028246512140648,1.7983613066414101
113,1951,Graduate,Married,30833.0,1,1,2013-07-16,11,1,0,3,28,39.3,11,63,4,2,Yes,1,17.5,1.0,1,-1.464874821282756,0.08680797612643759
1802,1971,Graduate,Married,64795.0,0,1,2013-01-17,412,3,3,12,680,60.6,412,43,18,1,Yes,1,23.4,1.0,0,1.027152348437101,0.48084056411333076
520,1974,Graduate,Married,34421.0,1,0,2013-01-07,3,1,0,2,30,10.0,3,40,3,1,Yes,1,23.8,1.0,1,-1.964843393479525,1.3950077451360283
8275,1965,Postgraduate,Divorced,47025.0,1,1,2014-09-02,16,1,0,2,20,80.0,16,49,3,2,Yes,1,3.9,2.0,1,-1.0979245216299522,-2.327674891661641
9750,1961,Postgraduate,Divorced,64325.0,0,1,2013-07-02,731,10,3,5,1307,55.9,731,53,18,1,Yes,1,18.0,2.0,0,1.426845242251554,-0.09010903366696335
2607,1953,Graduate,Single,40464.0,0,1,2013-11-01,424,8,2,8,630,67.3,424,61,18,1,Yes,1,14.0,1.0,0,0.9544973992919757,-0.7622717380630823
7214,1957,Graduate,Married,62187.0,0,0,2013-05-07,792,4,8,5,1283,61.7,792,57,17,0,No,0,19.8,1.0,0,1.6108793015298977,-0.00581721873900179
5835,1976,Postgraduate,Divorced,14849.0,1,0,2013-02-07,21,2,0,4,65,32.3,21,38,6,1,Yes,1,22.7,2.0,1,-1.2854297358225097,0.8582454599109276
3896,1984,Graduate,Married,27255.0,1,0,2013-07-11,22,1,0,3,37,59.5,22,30,4,1,Yes,1,17.7,1.0,1,-1.0609150756701207,-0.28557805821413357
10350,1950,Postgraduate,Married,54432.0,2,1,2013-09-05,33,1,0,3,38,86.8,33,64,4,3,Yes,1,15.8,2.0,1,-0.5734851860414886,-1.045090827413535
7786,1986,Postgraduate,Single,29999.0,1,0,2013-02-13,68,3,1,4,160,42.5,68,28,8,1,Yes,1,22.5,2.0,1,-0.8398331667141726,0.6520423136167267
2861,1983,Graduate,Single,24072.0,1,0,2013-04-16,9,1,0,2,23,39.1,9,31,3,1,Yes,1,20.5,1.0,1,-1.4863011065198843,0.4351816971991331
663,1989,Postgraduate,Single,33996.0,0,0,2013-11-09,40,1,1,3,71,56.3,40,25,5,0,No,0,13.7,2.0,1,-1.0958192307060162,-0.6868738479782056
10675,1956,Postgraduate,Married,66334.0,0,1,2013-03-04,909,9,3,5,1161,78.3,909,58,17,1,Yes,1,21.9,2.0,0,2.1964303345683236,-0.0913624302260333
2521,1971,Postgraduate,Married,35178.0,1,0,2013-10-01,23,1,1,2,59,39.0,23,43,4,1,Yes,1,15.0,2.0,1,-1.5061883836663372,-0.2037571128231107
9592,1983,Graduate,Together,22010.0,1,0,2013-06-30,11,2,0,3,33,33.3,11,31,5,1,Yes,1,18.0,1.0,1,-1.480987746292917,0.2735931487852332
10151,1960,Graduate,Divorced,62204.0,0,2,2012-12-09,317,4,5,12,946,33.5,317,54,21,2,Yes,1,24.7,1.0,0,0.6207296687107534,1.2029068225423685
7381,1968,Graduate,Divorced,75693.0,0,0,2012-06-12,797,11,4,6,1442,55.3,797,46,21,0,No,0,30.6,1.0,0,2.0925153060867023,1.4368147750113778
4099,1972,Graduate,Married,30675.0,1,0,2012-12-11,10,1,0,3,62,16.1,10,42,4,1,Yes,1,24.6,1.0,1,-1.7339487349292073,1.37999834924545
9560,1965,Graduate,Together,83003.0,0,0,2013-03-03,856,7,6,8,1674,51.1,856,49,21,0,No,0,21.9,1.0,0,1.9228989393020108,0.4860606381440505
1150,1899,Postgraduate,Together,83532.0,0,0,2013-09-26,755,4,6,4,1853,40.7,755,82,14,0,No,0,15.1,2.0,0,0.7827138517558999,-0.1786024293311084
10172,1988,Graduate,Single,68655.0,0,0,2012-10-08,456,4,5,11,1538,29.6,456,26,20,0,No,0,26.7,1.0,0,0.7782336602606792,1.4945886826912695
11191,1986,Graduate,Divorced,41411.0,0,0,2013-07-12,37,2,1,4,139,26.6,37,28,7,0,No,0,17.6,1.0,1,-1.396859189676168,0.3759882717900332
9707,1969,Postgraduate,Married,55212.0,0,1,2012-11-23,1103,4,2,11,1182,93.3,1103,45,17,1,Yes,1,25.2,2.0,0,2.9286505196481993,-0.009699659314882007
6245,1950,Postgraduate,Together,59292.0,0,1,2013-06-13,378,3,5,8,507,74.6,378,64,16,1,Yes,1,18.6,2.0,0,0.9418806539695763,-0.3784079254154558
8234,1973,Undergraduate,Together,27190.0,1,0,2013-08-15,1,1,0,2,18,5.6,1,41,3,1,Yes,1,16.5,0.0,1,-2.222809281879257,0.6183548938731321
1411,1952,Graduate,Divorced,82623.0,0,0,2013-10-11,204,2,9,4,940,21.7,204,62,15,0,No,0,14.7,1.0,1,-0.5596581118826455,0.19861014612448125
8553,1965,Graduate,Married,44300.0,1,1,2013-06-23,30,1,0,3,42,71.4,30,49,4,2,Yes,1,18.3,1.0,1,-0.8086648784866652,-0.448076027890956
1826,1970,Graduate,Divorced,84835.0,0,0,2014-06-16,189,4,4,6,1190,15.9,189,44,14,0,No,0,6.5,1.0,1,-0.9744698663014995,-0.6663384758513315
8842,1971,Graduate,Widow,30372.0,1,1,2012-12-25,15,2,0,3,44,34.1,15,43,5,2,Yes,1,24.2,1.0,1,-1.3124263988278384,0.9904957832108543
11030,1976,Postgraduate,Married,33181.0,1,0,2014-03-01,9,1,0,2,16,56.2,9,38,3,1,Yes,1,10.0,2.0,1,-1.4133190265313855,-1.1404873827937352
2579,1957,Graduate,Married,71113.0,0,1,2013-12-17,495,6,7,9,835,59.3,495,57,22,1,Yes,1,12.5,1.0,0,1.2439618752992463,-0.7473308208721688
175,1986,Graduate,Married,71952.0,1,0,2013-10-01,656,8,4,8,1443,45.5,656,28,20,1,Yes,1,15.0,1.0,0,1.1859226024126799,-0.21487069571333417
